0.2500000000000000,0.5000000000000000,0.7500000000000000,1.0000000000000000,2.5000000000000000,5.0000000000000000,7.5000000000000000,10.0000000000000000,12.5000000000000000,25.0000000000000000,37.5000000000000000,50.0000000000000000,62.5000000000000000,75.0000000000000000,87.5000000000000000,100.0000000000000000
0.002561686182361581,0.4460612912599044,0.001096431654176902,0.7132794380160359,0.08537480743005973,0.006868044200371879,0.35061510944458935,0.5202176552194534,0.1354102187834445,0.018766198025284894,0.20633103799899694,5.956972301830732e-06,2.872470446497674e-05,1.2458358752721888e-06,1.8182155666485178e-07,6.08614694891374e-08
0.1573231519343385,0.19939958525322554,0.29625538378530775,0.1286220876835447,0.4423808393493869,0.35814368526269913,0.0025179931542919677,6.299656975718854e-05,0.001219251414459173,0.00035322854966459913,4.885897262781047e-06,5.786585104063102e-06,6.647043480276921e-06,9.808806015719485e-07,2.7030197111838072e-08,5.636527479827014e-08
0.43709595025004444,0.2845481122245412,1.943935240226035,0.05152263085619681,2.2407291406206467,0.000504710317550755,0.002698021831467435,0.4105016883609522,0.003466378089297631,0.00040837884700870714,5.1956951396932294e-05,1.8872079251171237e-06,3.007886822947725e-07,3.68206404581517e-07,7.623572604725792e-07,7.345545442738466e-08
0.08625528790609158,0.3268927890270735,0.005645978910282814,0.0010675477700852476,0.39710567181983164,0.0046477070942756715,0.002030780329918002,6.93202802870066e-05,0.2160308847421039,0.03396465271664291,0.0004064212699978788,4.204394927666277e-05,4.116647977541604e-06,1.0566218016302975e-06,1.2006392376834318e-07,1.9619449495578145e-07
0.36876150182420747,0.509300439959671,0.032259405307767344,0.00012113266539707027,0.20129281417470662,0.02110571007725141,0.00019796569422128596,0.001172937525267384,0.29488038490109514,0.00041197976160262453,9.00803136989689e-05,1.7221140177561822e-06,5.511102521778971e-06,5.253221103198452e-06,1.4756434605495139e-08,1.0075026944666998e-07
0.48031802999479517,0.00844365702512374,0.19981781353141959,0.10366818154906074,1.1734944807347107,5.880415260248178,0.8039144183715885,0.26760444143088197,5.171594452893849e-05,0.00014044441454047832,1.2254786394088474e-05,0.004631632929992153,5.416499216991805e-06,1.056926310055717e-06,1.1715280519436488e-06,6.886401383507379e-08
0.17418786210854031,0.11869130284703217,1.0089608540246275,0.002868763182188462,0.3345294043759593,0.17465177703759494,1.695952172435402,0.00698574668878958,0.0005733462143997399,4.7882640197602355e-05,5.274281010603232e-06,7.737608343921093e-06,3.2769809854907295e-07,7.397521360232029e-07,2.652468262046015e-08,1.1246007256687784e-07
0.009218897941671331,0.004238383632161828,0.0032853424721143894,1.3316407333724842,1.952538996695682,0.2734894289234871,0.9094223109116335,0.0003628807907160893,0.19924332078308693,0.00012212780847350307,1.0636153235769191e-05,1.600831815026446e-05,2.9448865598784985e-05,2.816000892018333e-07,4.738423809574899e-08,3.732491721947229e-09
0.3974996770680386,0.001952549407157115,1.1985252812328875,0.10368004665326842,0.0830297382116474,0.11589835899279374,0.6414979349343958,0.34098002250885057,0.3079663579847605,0.00018930201940775201,4.9647180782007305e-05,3.06995070356586e-06,3.7488868002109876e-06,1.0028768329534143e-06,3.606054752025578e-07,3.763358712161047e-08
0.006468187628636369,0.3189459919726117,0.0012370759316132872,0.031288394338010464,0.0013783841027863244,0.00019665166951522012,0.0015314384391199587,0.00017359348393481897,0.33570395569206013,0.00011770613885636605,2.5480402865676183e-05,1.5051108897094767e-05,7.841510803664742e-06,2.14329093609425e-06,1.4452738812675836e-07,2.218765595557448e-08
